,Doc Text,Sentiment
5082,even murphy expert comic timing famed charisma rescue effort,0
5083,film tosca first way pretty good job film tosca want stay stage version however bite clean deeper,1
5084,compassionate move portrait american america always reach something outside grasp,1
5085,whole thing come like particularly amateurish episode bewitch take place spring break,0
5086,bad operative word bad company mean good way,0
5087,feel bad king honestly try schwartzman shot foot,0
5088,little action almost suspense believable tension one dimensional character wazoo set describe sci fi generic,0
5089,poky pseudo serious exercise sham actor workshop affect malaise,0
5090,schrader examines crane decline unblinking candor,1
5091,sharp original despite visual virtue blade ii cut,0
5092,feardotcom thrill cheap mostly work,1
5093,ferrara best film year,1
5094,lot help screenplay proficient singularly cursory testud act feral intensity young bette davis,1
5095,decide want mystery thriller romance comedy,0
5096,may burn strong film since brother mcmullen,1
5097,cut layer soap opera emotion find scathing portrayal powerful entity strangle life people want believe,1
5098,certain distasteful child adult alike eight crazy night total misfire,0
5099,adroit finally trifle flat mad love galvanize outrage way say jane campion might do least posse,0
5100,viveka seldahl sven wollter touch core film never forget never forget,1
5101,concentrate far much awkward interplay utter lack chemistry chan hewitt,0
5102,oft describe antidote american pie type sex comedy actually bundle common film diffuses every opportunity breakthrough,0
5103,devastate indictment unbridle greed materalism,1
5104,need mind bend drug see final part qatsi trilogy direct godfrey reggio music philip glass,1
5105,quietly engage,1
5106,portrait alienation perfect certainly succeed alienate viewer,0
5107,pretentious mess,0
5108,half submarine flick half ghost story one criminally neglect film,1
5109,one big point promise nothing change physical psychological barrier keep side speak even one word,1
5110,high concept scenario soon prove preposterous act robotically italicize truth advertising hound take note little hustling view,0
5111,schaefer determination inject farcical raunch drowns promise romantic angle,0
5112,gantzes interview tend let guy hook,0
5113,even hanson brother save,0
5114,sure half dragonfly bad part nothing happen part something happen stupid,0
5115,fails bring much table,0
5116,may ask buy movie milk tv cow free good answer one,0
5117,use endear cast writer director dover kosashvili take slightly dark look relationship sexual kindred,1
5118,light chill heavy atmospheric weirdness moment jaw droppingly odd behavior yet find weirdly appeal,1
5119,though everyone guys somber trip worth take,1
5120,dark wonderfully funny moment care character action special effect first rate,1
5121,turturro fabulously funny top sneaky butler excels art impossible disappear reappearing act,1
5122,muddle simplistic little pretentious,0
5123,interest historical study tragic love story,1
5124,pretty good little movie,1
5125,3d image enhance film otherworldly quality give strange combo closeness disorient unreality seemingly broken fourth wall movie screen,1
5126,package fascinate timely content come wrapped disappointingly generic,0
5127,movie deadly dull watch proverbial paint dry would welcome improvement,0
5128,humor sharp effect innovative story imaginative original could worse,0
5129,odd weird,0
5130,country bear waste exceptionally good idea movie really deliver country music fan family audience,0
5131,real subject handle intelligence care,1
5132,another retell alexandre duma classic know work direction kevin reynolds,1
5133,austin power part extremely funny first part make flaw come later,1
5134,fine idea film stultify lifeless execution,0
5135,probe light hearted way romantic problem individual yearn passion spell discontent,1
5136,helmer hudlin try make hip comedy dependence slapstick defeat possibility create darkly edge tome,0
5137,standard police orient drama de niro participation would likely wind tnt original,0
5138,many film simultaneously funny offbeat heartwarming without thick shmear goo least elling manages three quite well make one year enjoyable release,1
5139,boll use lot quick cut blurry step print goose thing dopey dialogue sometimes inadequate performance kill effect,0
5140,flaw also stretch impact moment awe wrapped character make choice,1
5141,baby face renner eerily convince bland blank man unimaginable demon within,1
5142,whenever think see end movie cut new scene also appear end get another scene another begin long end credit desert rain,0
5143,instead kick intrigue suspense mystery whole thing hart war like st louis ram super bowl wait halftime get start,0
5144,something potential movie decides like lavinia go conservative route,0
5145,director tom shadyac star kevin costner glumly mishandle story promise premise physician need heal,0
5146,call good girl date movie anti date movie like good good horrid,1
5147,poignancy jostle farce thoughtful dialogue elbow aside one liner visual style incorporate rotoscope animation apparent reason except maybe look neat,0
5148,polish relatively sincere piece escapism,1
5149,lovely amaze unhappily neither excessively strain contrive,0
5150,wit hoopla festival cannes offer rare insight structure relationship,1
5151,certainly performance worthwhile,1
5152,problem movie hit close home much hit close home engage silliness snake throat business inevitable shot schwarzenegger outrun fireball,0
5153,chance see three splendid actor turn larky chase movie emotionally satisfy exploration human need somebody belong somebody,1
5154,three film form remarkably cohesive whole visually thematically consistently sensitive often exciting treatment ignore people,1
5155,beautiful haunt examination story tell make sense mundane horror world,1
5156,indifferently implausible popcorn programmer movie,0
5157,take rocket scientist figure mormon family movie sappy preachy one,0
5158,take whole tuxedo add whole lot,0
5159,propelled character caricature,0
5160,perfectly acceptable perfectly bland competently act mean scary horror movie,0
5161,locale remain far interesting story hand,0
5162,concept hoot trailer riot movie dud,0
