,Doc Text,Sentiment
5449,nakata technique imply terror suggestion rather overuse special effect,1
5450,funny yet dark seedy clash culture generation,1
5451,undone overly complicate derivative screenplay glacier pace direction stereotypical character,0
5452,film prove unrelentingly grim equally engross,1
5453,like mike harmlessly naïve slice ball fantasy fit fill real nba season,1
5454,rather brilliant little cult item pastiche child entertainment superhero comic japanese animation,1
5455,seductive tease thriller get job do scorcher,1
5456,clever never melodic,0
5457,give heavy hand portent heavy could worst thing soderbergh ever do,0
5458,caruso sometimes descend sub tarantino cuteness part make sure salton sea work way good noir keep tight nasty,1
5459,delicious trimming arrive early stay late fill nearly every minute lighthearted glow impudent snicker glorious dose humankind liberate ability triumph scrooge two,1
5460,woody allen late amble broad comedy love hate movie biz,1
5461,coy exhilarate really solid performance ving rhames wesley snipe,1
5462,movie play like extend dialogue exercise retard 101,0
5463,many laugh interest study cultural more georgian jew tel aviv,0
5464,drama uninspiring even story immerse love lust sin keep attention,0
5465,make movie special utter sincerity,1
5466,timely look back civil disobedience anti war movement power strong voice,1
5467,three hour cinema master class,1
5468,even critically insightful godard still smarter 50 filmmaker still work,1
5469,film make tragic error go long try mirror every subsequent event chinese history war revolution communism etc,0
5470,little do support premise fling gag see one shtick,0
5471,peralta capture luminous interview amazingly evocative film three decade ago essence dogtown experience,1
5472,comedy drama nearly epic proportion root sincere performance title character undergo midlife crisis,1
5473,element place great film noir director george hickenlooper approach material upbeat,0
5474,action clichés pile,0
5475,ethos chelsea hotel may shape hawke artistic aspiration yet coordinate dv poetry beat hears soul,0
5476,dragonfly movie bus wreck turn film wreck,0
5477,movie technical skill rare depth intellect feeling,1
5478,except act exercise exceptionally dark joke wonder anyone saw film allow get make,0
5479,much emotional journey shyamalan give us past two movie gibson step bruce willis perfect actor take us trip,1
5480,whether enlighten derrida lecture self derrida undeniably fascinate playful fellow,1
5481,elicits groan audience jar jar binks scrappy doo scooby dumb wrap one,0
5482,heaven haunt dramatization couple moral ascension,1
5483,deepa mehta provide accessible introduction well intelligent observation success bollywood western world,1
5484,good music documentary probably one best since last waltz,1
5485,guy seem great knock back beer simply funny performer,0
5486,abruptly crosscut among five friend fails lend character individual story enough dramatic resonance make us care,0
5487,film intimate camera work sear performance pull us deep girl confusion pain struggle tragically comprehend chasm knowledge open,1
5488,compel come age drama arduous journey sensitive young girl series foster home fierce struggle pull free dangerous domineer mother hold,1
5489,director chris columbus take hat hand approach rowling stifle creativity allow film drag nearly three hour,0
5490,story congeals feel piece star war saga fall place way make spine tingle revelation excitement,1
5491,film almost many delight adult child dog lover,1
5492,eye boggle blend psychedelic device special effect background spy kid 2 visual treat audience,1
5493,majidi get uniformly engaging performance largely amateur cast,1
5494,spider man grow strange hair get mature body find necessary hide new secretion parental unit,1
5495,say vapid vehicle downright doltish uneventful obvious tell country skunk severe body odor,0
5496,tuxedo bad friend david cross would call hungry man portion bad,0
5497,valueless kiddie paean pro basketball underwritten nba,0
5498,allows us hope nolan poise embark major career commercial yet inventive filmmaker,1
5499,murder mayhem sort quickly become monotonous,0
5500,misery people become another voyeuristic spectacle consume forgotten,0
5501,manages repulsively sadistic mundane,0
5502,rework die hard cliffhanger nowhere near excite either,0
5503,instead go rent shake clown much funny film similar theme equally great robin williams performance,0
5504,even single digit age able recognize story goofy even disney,0
5505,tv skit com material fervently deposit big screen,0
5506,really yet another anemic formulaic lethal weapon derive buddy cop movie try pas lack imagination hip knowingness,0
5507,call magic realism surrealism miss wonton float beyond reality certain degree wit dignity,1
5508,everyone blame,0
5509,despite raucous intent xxx conventional nike ad rebellious spring break,0
5510,another combination bad animation mindless violence lack slight bit wit charm,0
5511,energetic violent movie momentum never let,1
5512,large mr kilmer movie strong performance since door,1
5513,although much like first movie base k rowling phenomenal fantasy best seller second go round possess quite pleasing headlong thrust likably delinquent attitude,1
5514,must see side political spectrum,1
5515,development challenge face santa weigh plot heavily drain film energy needlessly strain credibility,0
5516,sadly though many actor throw spark two first appear generate enough heat cold vacuum comedy start reaction,0
5517,almost nothing else raunchy graphic may presentation one side outwardly sexist mean spirit sense liability,0
5518,good film classic odd entertain authentic,1
5519,like bizarre heroine irrigates souls,1
5520,back stab inter racial desire importantly sing dance,1
5521,waydowntown may important movie even good one provide nice change mindless pace collision hot oscar season currently underway,0
5522,poignant comedy offer food thought,1
5523,captivate intimate study die love,1
5524,even build insanely stag ballroom scene 3000 actor appear full regalia waltz art film pantheon,1
5525,williams absolutely nails sy queasy infatuation overall strangeness,1
5526,real winner smart funny subtle resonant,1
5527,go see enjoy,1
5528,gran historia sobre el amor la familia la lealtad la traición que seguramente se convertirá en un nuevo clásico del género,1
